"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","datasets","ligand.logFC","ligand.pct.1","ligand.pct.2","ligand.pvalues","receptor.logFC","receptor.pct.1","receptor.pct.2","receptor.pvalues"
"Sertoli","SSC","TNXB","ITGAV_ITGB3",4.16852731332612e-05,0,"TNXB_ITGAV_ITGB3","TNXB - (ITGAV+ITGB3)","TENASCIN","ECM-Receptor","KEGG: hsa04512","healthy",-0.112329294125459,9.5357242146233,28.424099873349,0,0.0577313949919948,24.0251572327044,19.9052132701422,0.000841584739795815
"Sertoli","SSC","THBS1","ITGAV_ITGB3",2.68953187605231e-05,0,"THBS1_ITGAV_ITGB3","THBS1 - (ITGAV+ITGB3)","THBS","ECM-Receptor","KEGG: hsa04512","healthy",-0.113631758609192,5.12464090445742,17.1702551112719,5.70667808761382e-280,0.0577313949919948,24.0251572327044,19.9052132701422,0.000841584739795815
"SSC","Sertoli","LAMA1","ITGAV_ITGB8",0.000862749608370818,0,"LAMA1_ITGAV_ITGB8","LAMA1 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.32977107248136,48.0503144654088,63.4478672985782,1.03186262792352e-17,-0.216358997878711,30.6181076823279,59.485254206622,4.39860387082559e-83
"Sertoli","Sertoli","LAMA3","ITGAV_ITGB8",0.0116846982978226,0,"LAMA3_ITGAV_ITGB8","LAMA3 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.98092660673656,64.1414141414141,96.8065858512756,0,-0.216358997878711,30.6181076823279,59.485254206622,4.39860387082559e-83
"SSC","Sertoli","LAMC1","ITGAV_ITGB8",0.00059481615128913,0,"LAMC1_ITGAV_ITGB8","LAMC1 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.100017303439131,44.6540880503145,49.7037914691943,0.0052880629255752,-0.216358997878711,30.6181076823279,59.485254206622,4.39860387082559e-83
"Sertoli","Sertoli","LAMC1","ITGAV_ITGB8",0.00294346541717762,0,"LAMC1_ITGAV_ITGB8","LAMC1 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.13433711477421,34.1627281994254,58.0423376153429,8.6880280001187e-187,-0.216358997878711,30.6181076823279,59.485254206622,4.39860387082559e-83
"Sertoli","Sertoli","COL4A3","ITGAV_ITGB8",0.00264799316503283,0,"COL4A3_ITGAV_ITGB8","COL4A3 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.478183342009992,5.82429802613289,44.8887280622399,0,-0.216358997878711,30.6181076823279,59.485254206622,4.39860387082559e-83
"Sertoli","Sertoli","COL4A4","ITGAV_ITGB8",0.00108170693880392,0,"COL4A4_ITGAV_ITGB8","COL4A4 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.210382085827076,4.06357149476416,30.1248416862674,0,-0.216358997878711,30.6181076823279,59.485254206622,4.39860387082559e-83
"SSC","Sertoli","COL4A5","ITGAV_ITGB8",0.000451876453041898,0,"COL4A5_ITGAV_ITGB8","COL4A5 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.0684509519006368,35.7232704402516,40.6398104265403,0.0146517497153351,-0.216358997878711,30.6181076823279,59.485254206622,4.39860387082559e-83
"Sertoli","Sertoli","COL6A6","ITGAV_ITGB8",0.00346097116505752,0,"COL6A6_ITGAV_ITGB8","COL6A6 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.11278194018877,38.513576128255,57.8252216392256,7.50528820990023e-99,-0.216358997878711,30.6181076823279,59.485254206622,4.39860387082559e-83
